z [m],qc [MPa],fs [MPa],u2 [MPa],ID,Location ID,Blowcount [Blows/m],Normalised ENTRHU [-],Normalised hammer energy [-],Number of blows,Diameter [m],Bottom wall thickness [mm],Pile penetration [m],area ratio [-],Push,Total unit weight [kN/m3],Layer no,Vertical total stress [kPa],Water pressure [kPa],Vertical effective stress [kPa],qt [MPa],Delta u2 [MPa],Rf [%],Bq [-],Qt [-],Fr [%],qnet [MPa],Ic [-]
39.0,61.732,1.31134,0.3895,BV__39_0,BV,,,,,,,,0.5,1.0,19.0,1.0,741.0,399.75,341.25,61.92675,-0.010249999999999981,2.1175663182711832,-0.000167522666633979,179.2989010989011,2.14321145037856,61.18575,1.8888709549744553
0.0,0.0,0.0,0.0,,,,,,,,,,,,19.0,1.0,0.0,0.0,0.0,,0.0,,,,,,
0.5,0.406,0.00245,0.012,BS__0_5,BS,,,,,2.48,50.0,28.0,0.75,1.0,19.0,1.0,9.5,5.125,4.375,0.40900000000000003,0.006875,0.5990220048899755,0.017209011264080098,91.31428571428572,0.6132665832290363,0.3995,2.184524728988052
1.0,0.9109999999999999,0.0099,0.03,BS__1_0,BS,,,,,2.48,50.0,28.0,0.75,1.0,19.0,1.0,19.0,10.25,8.75,0.9184999999999999,0.019749999999999997,1.0778443113772458,0.02195664257921067,102.79999999999997,1.1006114508060036,0.8994999999999999,2.188286708778682
1.5,4.076000000000001,0.05131,0.019,BS__1_5,BS,,,,,2.48,50.0,28.0,0.75,1.0,19.0,1.0,28.5,15.375,13.125,4.080750000000001,0.0036249999999999998,1.2573669055933343,0.0008945647479795173,308.7428571428572,1.2662101301745943,4.052250000000001,1.8920398778467187
2.0,12.172,0.07979,0.019,BS__2_0,BS,,,,,2.48,50.0,28.0,0.75,1.0,19.0,1.0,38.0,20.5,17.5,12.17675,-0.0015000000000000013,0.6552651569589587,-0.00012357120790855742,693.6428571428571,0.6573164452682525,12.13875,1.4863515357485058
2.5,12.593192307692313,0.1020615384615385,0.02411057692307692,BS__2_5,BS,,,,,2.48,50.0,28.0,0.75,1.0,19.0,1.0,47.5,25.625,21.875,12.599219951923082,-0.0015144230769230833,0.8100623598206199,-0.0001206546260372113,573.7929120879123,0.8131279127678543,12.551719951923083,1.557325515126679
3.0,13.379,0.13255,0.028625,BS__3_0,BS,5.33333333333333,0.07854166666666666,0.1208333333333333,4.66666666666667,2.48,50.0,28.0,0.75,1.0,19.0,1.0,57.0,30.75,26.25,13.386156249999999,-0.0021249999999999984,0.9902020977829242,-0.00015942494484600243,507.7773809523809,0.9944365383217713,13.329156249999999,1.618607124054693
3.5,14.474,0.11342,0.032625,BS__3_5,BS,4.666666666666665,0.09939583333333332,0.1529166666666666,7.333333333333335,2.48,50.0,28.0,0.75,1.0,19.0,1.0,66.5,35.875,30.625,14.482156250000001,-0.003250000000000003,0.7831706690776796,-0.00022544932701208122,470.715306122449,0.7867834667603149,14.415656250000001,1.5506581909509507
4.0,3.679,0.06702999999999999,0.039625,BS__4_0,BS,4.0,0.12025,0.185,10.0,2.48,50.0,28.0,0.75,1.0,19.0,1.0,76.0,41.0,35.0,3.6889062499999996,-0.0013750000000000012,1.8170697615316194,-0.000380580038576977,103.22589285714284,1.855293089877436,3.6129062499999995,2.180688123946896
4.5,9.796,0.07368999999999999,0.042625,BS__4_5,BS,4.0,0.1102291666666667,0.1695833333333334,11.0,2.48,50.0,28.0,0.75,1.0,19.0,1.0,85.5,46.125,39.375,9.80665625,-0.003499999999999996,0.7514283984411098,-0.0003600394757568058,246.88650793650794,0.7580373991005441,9.72115625,1.6839758498247899
5.0,8.176,0.09694,0.050625,BS__5_0,BS,4.0,0.1002083333333333,0.1541666666666667,12.0,2.48,50.0,28.0,0.75,1.0,19.0,1.0,95.0,51.25,43.75,8.18865625,-0.0006250000000000006,1.1838328175028716,-7.722097167148662e-05,184.9978571428571,1.197728159013425,8.093656249999999,1.874109789662303
5.5,10.20125,0.1227175,0.05343750000000001,BS__5_5,BS,6.0,0.09221666666666664,0.141875,15.5,2.48,50.0,28.0,0.75,1.0,19.0,1.0,104.5,56.375,48.125,10.214609375,-0.0029374999999999887,1.201392001346111,-0.0002905507637003174,210.08019480519482,1.2138098159793647,10.110109375,1.8300031885615429
6.0,12.588,0.13429000000000002,0.056375,BS__6_0,BS,8.0,0.084225,0.1295833333333333,19.0,2.48,50.0,28.0,0.75,1.0,19.0,1.0,114.0,61.5,52.5,12.60209375,-0.005124999999999998,1.0656165766105337,-0.00041039089732970637,237.86845238095236,1.075344265412806,12.488093749999999,1.7489510324030126
6.5,9.152000000000001,0.11464,0.064375,BS__6_5,BS,7.0,0.09566875,0.1471875,22.25,2.48,50.0,28.0,0.75,1.0,19.0,1.0,123.5,66.625,56.875,9.16809375,-0.002250000000000002,1.2504235136120854,-0.0002487673921230571,159.02582417582417,1.267497503688322,9.04459375,1.9015087111219542
7.0,13.979,0.15278,0.061375,BS__7_0,BS,6.0,0.1071125,0.1647916666666667,25.5,2.48,50.0,28.0,0.75,1.0,19.0,1.0,133.0,71.75,61.25,13.994343749999999,-0.01037500000000001,1.0917267914045632,-0.0007484844317492674,226.3076530612245,1.1022019420014746,13.86134375,1.749709907427397
7.5,2.659,0.07492,0.266375,BS__7_5,BS,7.0,0.09282708333333334,0.1428125,28.75,2.48,50.0,28.0,0.75,1.0,19.0,1.0,142.5,76.875,65.625,2.72559375,0.18949999999999997,2.7487588713468396,0.07336164241038483,39.36142857142857,2.900398020784186,2.5830937499999997,2.539567032912648
8.0,10.063,0.15444000000000002,0.057375,BS__8_0,BS,8.0,0.07854166666666666,0.1208333333333333,32.0,2.48,50.0,28.0,0.75,1.0,19.0,1.0,152.0,82.0,70.0,10.07734375,-0.024625,1.5325467090472131,-0.0024810223827260386,141.790625,1.5560166367033887,9.925343750000001,1.970723520941664
8.5,31.60733333333333,0.233605,0.07920833333333334,BS__8_5,BS,62.0,0.1023208333333333,0.1574166666666666,69.5,2.48,50.0,28.0,0.75,1.0,19.0,1.0,161.5,87.125,74.375,31.62713541666666,-0.007916666666666669,0.7386220627395056,-0.0002515972285903174,423.06736694677863,0.7424131021243084,31.46563541666666,1.424836705076299
9.0,33.54451282051282,0.2625184615384615,0.08273397435897438,BS__9_0,BS,116.0,0.1261,0.194,107.0,2.48,50.0,28.0,0.75,1.0,19.0,1.0,171.0,92.25,78.75,33.565196314102565,-0.009516025641025619,0.7821150786124352,-0.0002849604629354995,424.05328652828655,0.7861200163921849,33.394196314102565,1.4339935024001347
9.5,35.48169230769231,0.29143192307692306,0.08625961538461539,BS__9_5,BS,106.0,0.1522083333333333,0.2341666666666667,154.0,2.48,50.0,28.0,0.75,1.0,19.0,1.0,180.5,97.375,83.125,35.50325721153847,-0.01111538461538461,0.8208596787063482,-0.00031468054854318333,424.9354251012146,0.8250542881791925,35.322757211538466,1.4413870134149724
10.0,42.98,0.42374,0.085375,BS__10_0,BS,96.0,0.1783166666666667,0.2743333333333333,201.0,2.48,50.0,28.0,0.75,1.0,19.0,1.0,190.0,102.5,87.5,43.00134375,-0.017125,0.9854110663692923,-0.00040001080321147364,489.2724999999999,0.9897843956369625,42.81134375,1.4619750792811916
10.5,43.978,0.42755,0.08737500000000001,BS__10_5,BS,98.0,0.1860083333333334,0.2861666666666667,247.5,2.48,50.0,28.0,0.75,1.0,19.0,1.0,199.5,107.625,91.875,43.999843750000004,-0.02024999999999999,0.9717079961221451,-0.00046232513871537797,476.73843537414973,0.9761338916432589,43.80034375,1.4567555220320856
11.0,46.345,0.43081,0.08837500000000001,BS__11_0,BS,100.0,0.1937,0.298,294.0,2.48,50.0,28.0,0.75,1.0,19.0,1.0,209.0,112.75,96.25,46.36709375,-0.024374999999999994,0.9291287530825674,-0.0005280764004687692,479.5646103896104,0.9333357706090278,46.15809375,1.433039132252878
11.5,49.55399999999999,0.47077,0.090375,BS__11_5,BS,98.0,0.2069458333333334,0.318375,344.5,2.48,50.0,28.0,0.75,1.0,19.0,1.0,218.5,117.875,100.625,49.57659374999999,-0.02750000000000001,0.9495811720626736,-0.0005571527972552631,490.5152173913042,0.953784808595855,49.35809374999999,1.4295891741087394
12.0,53.703,0.4767399999999999,0.08637500000000001,BS__12_0,BS,96.0,0.2201916666666667,0.33875,395.0,2.48,50.0,28.0,0.75,1.0,19.0,1.0,228.0,123.0,105.0,53.724593750000004,-0.03662499999999999,0.8873775802166951,-0.0006846230279848423,509.4913690476191,0.8911595422839418,53.49659375,1.3901592469947075
12.5,47.06384615384614,0.4517965384615384,0.1012692307692308,BS__12_5,BS,76.0,0.2299666666666667,0.3537916666666666,440.0,2.48,50.0,28.0,0.75,1.0,19.0,1.0,237.5,128.125,109.375,47.08916346153845,-0.026855769230769183,0.9594490648162765,-0.0005732084465435398,428.35806593406585,0.9643126947508022,46.85166346153845,1.4552888173575314
13.0,42.39100000000001,0.38497,0.114125,BS__13_0,BS,56.0,0.2397416666666667,0.3688333333333333,485.0,2.48,50.0,28.0,0.75,1.0,19.0,1.0,247.0,133.25,113.75,42.41953125000001,-0.019125000000000003,0.9075300661178332,-0.00045349423980805035,370.74752747252757,0.9128453725432947,42.17253125000001,1.4669814960464616
13.5,42.59399999999999,0.39584,0.120125,BS__13_5,BS,78.0,0.2681791666666666,0.4125833333333334,539.5,2.48,50.0,28.0,0.75,1.0,19.0,1.0,256.5,138.375,118.125,42.62403124999999,-0.018250000000000002,0.9286779978137336,-0.00043075438812593096,358.66693121693106,0.9343003671001013,42.367531249999985,1.4787299043500812
14.0,38.348,0.34017,0.121125,BS__14_0,BS,100.0,0.2966166666666666,0.4563333333333334,594.0,2.48,50.0,28.0,0.75,1.0,19.0,1.0,266.0,143.5,122.5,38.37828125,-0.02237500000000002,0.8863606939146081,-0.000587081100006314,311.1206632653061,0.8925469398397661,38.11228125,1.4959218243007124
14.5,40.182,0.35007,0.123125,BS__14_5,BS,100.0,0.2999458333333333,0.4614583333333334,644.0,2.48,50.0,28.0,0.75,1.0,19.0,1.0,275.5,148.625,126.875,40.21278125,-0.02550000000000001,0.8705441133843483,-0.0006385011498498038,314.77660098522165,0.8765494020702773,39.93728125,1.4814911326608922
15.0,46.68,0.38956,0.115125,BS__15_0,BS,100.0,0.303275,0.4665833333333333,694.0,2.48,50.0,28.0,0.75,1.0,19.0,1.0,285.0,153.75,131.25,46.70878125,-0.03862499999999999,0.8340187638700165,-0.000832008917843158,353.70500000000004,0.8391388842329598,46.423781250000005,1.4296407364254862
15.5,44.76784615384615,0.3935230769230769,0.1337115384615385,BS__15_5,BS,100.0,0.3139208333333334,0.4829583333333334,744.0,2.48,50.0,28.0,0.75,1.0,19.0,1.0,294.5,158.875,135.625,44.801274038461536,-0.025163461538461523,0.8783747457387941,-0.0005653849797497331,328.1605459057072,0.8841869253049098,44.506774038461536,1.4639628327565073
16.0,42.85899999999999,0.43932,0.148875,BS__16_0,BS,100.0,0.3245666666666667,0.4993333333333334,794.0,2.48,50.0,28.0,0.75,1.0,19.0,1.0,304.0,164.0,140.0,42.89621874999999,-0.015125,1.0241462133535957,-0.0003551118125303112,304.2301339285713,1.031456009790521,42.59221874999999,1.535463743020828
16.5,41.137,0.4396100000000001,0.145875,BS__16_5,BS,102.0,0.3351291666666667,0.5155833333333334,843.5,2.48,50.0,28.0,0.75,1.0,19.0,1.0,313.5,169.125,144.375,41.17346875,-0.023249999999999993,1.0677021231056714,-0.0005690165879042674,283.0127705627706,1.0758941170262155,40.85996875,1.5662990116872757
17.0,44.828,0.47897,0.149875,BS__17_0,BS,104.0,0.3456916666666667,0.5318333333333334,893.0,2.48,50.0,28.0,0.75,1.0,19.0,1.0,323.0,174.25,148.75,44.865468750000005,-0.024375000000000008,1.067569365359634,-0.0005472305573543227,299.4451680672269,1.0753108515117944,44.542468750000005,1.5473095668804753
17.5,40.454,0.42209,0.154875,BS__17_5,BS,98.0,0.3589333333333333,0.5522083333333334,939.5,2.48,50.0,28.0,0.75,1.0,19.0,1.0,332.5,179.375,153.125,40.49271875,-0.024499999999999994,1.042384934945866,-0.0006100564380018471,262.27081632653056,1.0510151914946928,40.16021875,1.5715459865748524
18.0,45.322,0.48588,0.152875,BS__18_0,BS,92.0,0.372175,0.5725833333333333,986.0,2.48,50.0,28.0,0.75,1.0,19.0,1.0,342.0,184.5,157.5,45.36021875,-0.031624999999999986,1.07115885546738,-0.0007024933655332595,285.82996031746035,1.0792963682064831,45.01821875,1.55422515835361
18.5,42.09216666666667,0.4547633333333333,0.160875,BS__18_5,BS,94.0,0.3738291666666667,0.575125,1034.0,2.48,50.0,28.0,0.75,1.0,19.0,1.0,351.5,189.625,161.875,42.13238541666667,-0.028750000000000026,1.0793676380674109,-0.0006881137082971311,258.1058558558559,1.0884482911219617,41.78088541666667,1.581901799782698
19.0,41.7328717948718,0.4378466666666667,0.1666442307692308,BS__19_0,BS,96.0,0.3754833333333333,0.5776666666666667,1082.0,2.48,50.0,28.0,0.75,1.0,19.0,1.0,361.0,194.75,166.25,41.77453285256411,-0.028105769230769212,1.0481186425518385,-0.0006786614735533013,249.1039570079044,1.0572550480671141,41.41353285256411,1.5781306744486503
19.5,41.37357692307693,0.42093,0.1724134615384615,BS__19_5,BS,98.0,0.3697958333333333,0.5689166666666667,1131.5,2.48,50.0,28.0,0.75,1.0,19.0,1.0,370.5,199.875,170.625,41.41668028846155,-0.02746153846153851,1.0163296456120572,-0.0006690400487584029,240.56369399830945,1.0255034622998214,41.04618028846155,1.5739459700761398
20.0,44.462,0.43817,0.175875,BS__20_0,BS,100.0,0.3641083333333333,0.5601666666666667,1181.0,2.48,50.0,28.0,0.75,1.0,19.0,1.0,380.0,205.0,175.0,44.50596875,-0.029125000000000012,0.9845196325492859,-0.000660042166213065,252.14839285714282,0.9929980290800982,44.12596875,1.5458539148755046
20.5,47.824,0.48915,0.173875,BS__20_5,BS,100.0,0.3878875,0.59675,1233.0,2.48,50.0,28.0,0.75,1.0,19.0,1.0,389.5,210.125,179.375,47.86746875,-0.036250000000000004,1.0218839908889061,-0.0007635120236688728,264.6855400696864,1.030267327938287,47.47796875,1.5427797238071315
21.0,46.132,0.45165,0.174875,BS__21_0,BS,100.0,0.4116666666666667,0.6333333333333333,1285.0,2.48,50.0,28.0,0.75,1.0,19.0,1.0,399.0,215.25,183.75,46.175718749999994,-0.040374999999999994,0.9781114668626573,-0.0008819985595843957,249.12499999999997,0.9866369026285879,45.77671874999999,1.541119641198004
21.5,45.874,0.4368899999999999,0.178875,BS__21_5,BS,102.0,0.4121291666666667,0.6340416666666666,1334.5,2.48,50.0,28.0,0.75,1.0,19.0,1.0,408.5,220.375,188.125,45.918718750000004,-0.04150000000000001,0.9514420521587393,-0.000911883114163234,241.91478405315615,0.959982201799458,45.51021875000001,1.536792425666363
22.0,43.235,0.44552,0.176875,BS__22_0,BS,104.0,0.4125916666666667,0.63475,1384.0,2.48,50.0,28.0,0.75,1.0,19.0,1.0,418.0,225.5,192.5,43.27921875,-0.048625,1.0294086004036291,-0.0011344754399920092,222.65568181818182,1.0394478108488223,42.86121875,1.5871337809109385
22.5,34.937888888888914,0.3490455555555558,0.193875,BS__22_5,BS,100.0,0.4284083333333333,0.6590833333333334,1428.0,2.48,50.0,28.0,0.75,1.0,19.0,1.0,427.5,230.625,196.875,34.98635763888891,-0.036750000000000005,0.9976618862649935,-0.0010634032057426984,175.53705467372146,1.010003163885766,34.55885763888891,1.6464386201954726
23.0,35.073,0.33311,0.204625,BS__23_0,BS,96.0,0.444225,0.6834166666666667,1472.0,2.48,50.0,28.0,0.75,1.0,19.0,1.0,437.0,235.75,201.25,35.12415625,-0.031125000000000014,0.9483786532238764,-0.0008973061895207974,172.3585403726708,0.9603266338675428,34.68715625,1.6321760871980873
23.5,35.911,0.32763000000000003,0.207625,BS__23_5,BS,98.0,0.4449291666666667,0.6845,1520.5,2.48,50.0,28.0,0.75,1.0,19.0,1.0,446.5,240.875,205.625,35.96290625,-0.03325,0.9110220339881459,-0.0009361870614372758,172.7241641337386,0.9224750885374278,35.51640625,1.6150885117339244
24.0,49.44,0.46874,0.202625,BS__24_0,BS,100.0,0.4456333333333333,0.6855833333333333,1569.0,2.48,50.0,28.0,0.75,1.0,19.0,1.0,456.0,246.0,210.0,49.49065625,-0.043375,0.9471282773705391,-0.0008845784454744699,233.4983630952381,0.9559361395543586,49.03465625,1.5328319901109126
24.5,50.478,0.49253,0.202625,BS__24_5,BS,102.0,0.4508041666666667,0.6935416666666667,1619.5,2.48,50.0,28.0,0.75,1.0,19.0,1.0,465.5,251.125,214.375,50.528656250000004,-0.04849999999999999,0.9747538061632105,-0.0009687763144178506,233.53075801749273,0.9838173157530393,50.063156250000006,1.5411379629872624
25.0,47.75,0.4713,0.207625,BS__25_0,BS,104.0,0.455975,0.7015,1670.0,2.48,50.0,28.0,0.75,1.0,19.0,1.0,475.0,256.25,218.75,47.80190625,-0.048624999999999974,0.9859439444425921,-0.0010274282401461637,216.35157142857142,0.9958394438681485,47.32690625,1.5658986467529212
25.5,41.7547777777778,0.3416688888888896,0.2167361111111111,BS__25_5,BS,102.0,0.473525,0.7285,1722.5,2.48,50.0,28.0,0.75,1.0,19.0,1.0,484.5,261.375,223.125,41.808961805555576,-0.04463888888888892,0.8172144777904736,-0.0010802049667078242,185.20767195767206,0.8267957378284749,41.32446180555558,1.5449499842067924
26.0,49.662,0.23256,0.183375,BS__26_0,BS,100.0,0.491075,0.7555000000000001,1775.0,2.48,50.0,28.0,0.75,1.0,19.0,1.0,494.0,266.5,227.5,49.70784375,-0.083125,0.46785372781332923,-0.0016890572584060762,216.3245879120879,0.47254996212320843,49.21384375,1.2987175474957275
26.5,47.37600000000001,0.3415,0.213375,BS__26_5,BS,102.0,0.4935666666666667,0.7593333333333334,1827.5,2.48,50.0,28.0,0.75,1.0,19.0,1.0,503.5,271.625,231.875,47.429343750000015,-0.058249999999999996,0.7200183957847824,-0.0012413202479710336,202.37560646900275,0.7277439737031899,46.92584375000001,1.4667277546969824
27.0,53.933,0.36303,0.223375,BS__27_0,BS,104.0,0.4960583333333333,0.7631666666666667,1880.0,2.48,50.0,28.0,0.75,1.0,19.0,1.0,513.0,276.75,236.25,53.98884375,-0.053375000000000006,0.6724166971995951,-0.0009981142186279203,226.3527777777778,0.6788672689245787,53.47584375,1.403730869314917
27.5,44.44058333333333,0.3440858333333333,0.23525,BS__27_5,BS,106.0,0.5077041666666666,0.7810833333333334,1931.5,2.48,50.0,28.0,0.75,1.0,19.0,1.0,522.5,281.875,240.625,44.49939583333333,-0.046625,0.7732370898294031,-0.001060215804605733,182.76112554112552,0.7824241043237192,43.97689583333333,1.5211911769264923
28.0,44.158,0.34578000000000003,0.243875,BS__28_0,BS,108.0,0.51935,0.7989999999999999,1983.0,2.48,50.0,28.0,0.75,1.0,19.0,1.0,532.0,287.0,245.0,44.21896875,-0.043125000000000024,0.7819721033182169,-0.0009871364673247104,178.31415816326532,0.7914946032963205,43.686968750000005,1.5313553824424915
28.5,47.273,0.39477,0.244875,BS__28_5,BS,,,,,,,,0.75,1.0,19.0,1.0,541.5,292.125,249.375,47.334218750000005,-0.047250000000000014,0.8340055258649431,-0.0010097724873060513,187.63997493734337,0.8436568990768462,46.792718750000006,1.5356116725284576
29.0,39.239,0.41293,0.148875,BS__29_0,BS,,,,,,,,0.75,1.0,19.0,1.0,551.0,297.25,253.75,39.27621875,-0.148375,1.0513486612048162,-0.0038314825529552374,152.61169950738912,1.0663077274418238,38.725218749999996,1.6850121603834043
29.5,53.671129032258044,0.401082258064515,0.2357120967741935,BS__29_5,BS,,,,,,,,0.75,1.0,19.0,1.0,560.5,302.375,258.125,53.73005705645159,-0.06666290322580651,0.7464765161948685,-0.001253779548229613,205.98375615090205,0.7543456825090246,53.169557056451595,1.4614883975199517
30.0,64.11387096774192,0.8435177419354829,0.2593545698924731,BS__30_0,BS,,,,,,,,,1.0,19.0,1.0,570.0,307.5,262.5,,-0.04814543010752692,,,,,,1.8189894035458565e-12
30.5,74.55661290322578,1.285953225806451,0.2829970430107527,BS__30_5,BS,,,,,,,,,1.0,19.0,1.0,579.5,312.625,266.875,,-0.029627956989247306,,,,,,1.8189894035458565e-12
31.0,84.99935483870966,1.728388709677419,0.3066395161290322,BS__31_0,BS,,,,,,,,,1.0,19.0,1.0,589.0,317.75,271.25,,-0.011110483870967858,,,,,,1.8189894035458565e-12
31.5,93.87899999999999,2.02215,0.322875,BS__31_5,BS,,,,,,,,0.5,1.0,19.0,1.0,598.5,322.875,275.625,94.0404375,0.0,2.150298375632291,0.0,339.01836734693876,2.164071137758675,93.4419375,1.74281458564049
32.0,94.17057142857144,2.04419178571429,0.328,BS__32_0,BS,,,,,,,,0.5,1.0,19.0,1.0,608.0,328.0,280.0,94.33457142857144,0.0,2.166959318050348,0.0,334.7377551020408,2.1810162844505188,93.72657142857143,1.7481036783256356
32.5,92.69202617801045,2.081819319371728,0.333125,BS__32_5,BS,,,,,,,,0.5,1.0,19.0,1.0,617.5,333.125,284.375,92.85858867801045,0.0,2.2419243594046967,0.0,324.36426787871807,2.2569327283623197,92.24108867801044,1.7685614564874141
33.0,90.19268062827223,2.089552303664922,0.3382500000000001,BS__33_0,BS,,,,,,,,0.5,1.0,19.0,1.0,627.0,338.25,288.75,90.36180562827222,1.1102230246251565e-16,2.3124286739696878,1.237226755941582e-18,310.769889621722,2.3285862035751475,89.73480562827223,1.7903670566666625
33.5,87.69333507853399,2.097285287958115,0.343375,BS__33_5,BS,,,,,,,,0.5,1.0,19.0,1.0,636.5,343.375,293.125,87.865022578534,0.0,2.3869399067001384,0.0,297.58131370075563,2.404357228531387,87.228522578534,1.8127986751924432
34.0,85.1939895287958,2.1050182722513093,0.3485,BS__34_0,BS,,,,,,,,0.5,1.0,19.0,1.0,646.0,348.5,297.5,85.3682395287958,-5.551115123125783e-17,2.4658096311582716,-6.552134544600941e-19,284.78063707158253,2.4846112236396274,84.7222395287958,1.8358908966189762
34.5,82.69464397905756,2.1127512565445032,0.353625,BS__34_5,BS,,,,,,,,0.5,1.0,19.0,1.0,655.5,353.625,301.875,82.87145647905756,0.0,2.549431790279222,0.0,272.3509945476027,2.569758167421763,82.21595647905755,1.8596813976705793
35.0,80.19529842931937,2.120484240837696,0.35875,BS__35_0,BS,,,,,,,,0.5,1.0,19.0,1.0,665.0,358.75,306.25,80.37467342931936,0.0,2.6382492772458073,0.0,260.2764846671652,2.660259601637917,79.70967342931935,1.8842113291313258
35.5,77.69595287958114,2.12821722513089,0.363875,BS__35_5,BS,,,,,,,,0.5,1.0,19.0,1.0,674.5,363.875,310.625,77.87789037958115,0.0,2.7327617822694497,0.0,248.54210182561337,2.7566370008716143,77.20339037958115,1.9095257586991037
36.0,75.19660732984292,2.135950209424084,0.369,BS__36_0,BS,,,,,,,,0.5,1.0,19.0,1.0,684.0,369.0,315.0,75.38110732984292,0.0,2.8335351987837867,0.0,237.1336740629934,2.8594818270435636,74.69710732984292,1.9356741868685399
36.5,73.54899999999998,1.71178,0.374125,BS__36_5,BS,,,,,,,,0.5,1.0,19.0,1.0,693.5,374.125,319.375,73.73606249999997,0.0,2.321496350581509,0.0,228.70469667318972,2.343537714739951,73.04256249999997,1.8619249701378644
37.0,77.125,2.17021,0.37925,BS__37_0,BS,,,,,,,,0.5,1.0,19.0,1.0,703.0,379.25,323.75,77.314625,-5.551115123125783e-17,2.8069850949933466,-7.245786945683221e-19,236.63822393822397,2.832742419965638,76.611625,1.9318196465956754
0.0,0.0,0.0,0.0,,,,,,,,,,,,19.0,1.0,0.0,0.0,0.0,,0.0,,,,,,
0.5,0.477,0.006490000000000001,0.011,AS__0_5,AS,,,,,2.48,55.0,29.0,0.75,1.0,19.0,1.0,9.5,5.125,4.375,0.47974999999999995,0.005874999999999999,1.3527879103699847,0.012493354598617756,107.48571428571427,1.3801169590643279,0.47024999999999995,2.2731780235237267
